Appid,Game_title,Platform,Release_date,Price,original_price
2202022,Train Simulator: LIRR M3 EMU Add-On,['win'],"12 Jan, 2023",¥76.00,
1978330,Life Gallery,['win'],"12 Jan, 2023",¥20.00,
1977980,여동생 ♡ 만들기 : 당신이 바라는 소녀의 모습 Demo,['win'],"12 Jan, 2023",Free,
2175780,Dominance,['win'],"12 Jan, 2023",Free,
2264740,Highway Speeder,"['win', 'linux']","12 Jan, 2023",¥26.00,
2240470,Amanda's Magic Book 6: Aladdin's Magic Lamp,['win'],"12 Jan, 2023",¥26.00,
2262230,Bargain Toader,['win'],"12 Jan, 2023",¥6.00,
2252760,Pedro (C64/Spectrum),['win'],"12 Jan, 2023",¥18.00,
2235790,Howl of Iron,['win'],"12 Jan, 2023",Free,
2254000,Rescue Dash - Management Puzzle,"['win', 'mac']","12 Jan, 2023",Free,
1984790,Drago Noka,['win'],"12 Jan, 2023",¥76.00,
1916610,Frame - Portals on Steroids,['win'],"12 Jan, 2023",¥57.00,
2257790,Trapers Platformer,"['win', 'linux']","12 Jan, 2023",¥22.00,
1455910,Territory: Farming and Fighting,['win'],"12 Jan, 2023",¥46.00,
2263370,Kitsu's Destiny - Prototype,['win'],"12 Jan, 2023",¥11.00,
1786230,Breakers Collection,['win'],"12 Jan, 2023",¥70.00,
2174220,DoTeam,['win'],"12 Jan, 2023",¥15.00,
2213340,Wind Up,['win'],"12 Jan, 2023",Free,
2104380,Indies's Lies - Alrayan Undertow,['win'],"12 Jan, 2023",¥15.00,
2161440,Sailing Era,['win'],"12 Jan, 2023",¥88.00,
2224340,Sailing Era: Adventure of 2233,['win'],"12 Jan, 2023",Free,
2201040,IN CELL,['win'],"12 Jan, 2023",¥11.00,
2116770,Armoured Cavalry: Operation Varkiri,['win'],"12 Jan, 2023",¥42.00,
2255910,Dark Days : Devil Hunt Prologue,['win'],"12 Jan, 2023",Free,
2016890,軒轅劍外傳漢之雲 完全攻略集,"['win', 'mac', 'linux']","12 Jan, 2023",¥9.90,
2016910,軒轅劍外傳雲之遙 典藏攻略畫冊,"['win', 'mac', 'linux']","12 Jan, 2023",¥9.90,
2231620,軒轅劍外傳雲之遙 資料片攻略,"['win', 'mac']","12 Jan, 2023",¥6.00,
1870150,Xuan-Yuan Sword: The Clouds Faraway,['win'],"12 Jan, 2023",¥39.00,
2015820,Xuan-Yuan Sword: The Clouds Faraway OST,['music'],"12 Jan, 2023",¥6.00,
1870140,Xuan-Yuan Sword: The Cloud of Han,['win'],"12 Jan, 2023",¥39.00,
2015810,Xuan-Yuan Sword: The Cloud of Han OST,['music'],"12 Jan, 2023",¥6.00,
1728520,Xuan-Yuan Sword V,['win'],"12 Jan, 2023",¥39.00,
2015550,轩辕剑伍 原声音乐精选集,['music'],"12 Jan, 2023",¥6.00,
2193900,Creepy Forest,['win'],"12 Jan, 2023",¥26.00,
2265340,CUCKOLD SIMULATOR: Ukraine Supporter Pack,['win'],"12 Jan, 2023",¥6.00,
2221550,RPG Maker MZ - Summer sound material collection,"['win', 'mac']","12 Jan, 2023",¥52.00,
2221560,RPG Maker MV - Summer sound material collection,"['win', 'mac', 'linux']","12 Jan, 2023",¥52.00,
2238790,"RPG Maker MZ - Minikle's Background CG Material Collection ""fantasy"" part02A","['win', 'mac']","12 Jan, 2023",¥76.00,
2238791,"RPG Maker MZ - Minikle's Background CG Material Collection ""fantasy"" part02B","['win', 'mac']","12 Jan, 2023",¥76.00,
2238800,"Minikle's Background CG Material Collection ""Fantasy"" part02 A","['win', 'mac', 'linux']","12 Jan, 2023",¥76.00,
2238801,"Minikle's Background CG Material Collection ""Fantasy"" part02 B","['win', 'mac', 'linux']","12 Jan, 2023",¥76.00,
2250580,Pixel Game Maker MV - Electro BGM set,['win'],"12 Jan, 2023",¥29.00,
1790370,Rogue AI Simulator,['win'],"12 Jan, 2023",¥42.00,
2246440,OSAWARI HOCKEY えんこちゃん Soundtrack,['music'],"12 Jan, 2023",Free,
2250820,Party Party Time,['win'],"12 Jan, 2023",¥15.40,¥22.00
1765350,候鸟,['win'],"12 Jan, 2023",¥39.00,
2238490,Polarize Soundtrack,['music'],"12 Jan, 2023",¥22.00,
2251790,Magocracy: Experimentation Demo,['win'],"12 Jan, 2023",Free,
2247080,Glyph Guesser,['win'],"12 Jan, 2023",¥6.00,
2188520,The Dragon's Prophecy,['win'],"12 Jan, 2023",¥35.00,
2221160,Arena Battle,['win'],"12 Jan, 2023",¥22.00,
2274260,DEVIL'S LIMINAL - Demo,['win'],"12 Jan, 2023",Free,
2176000,The Search For Paradisus,['win'],"12 Jan, 2023",¥22.00,
2165880,REFLEXIA Prototype ver. Soundtrack,['music'],"12 Jan, 2023",¥11.00,
2266310,REFLEXIA Prototype ver. Original Graphics,"['win', 'linux']","12 Jan, 2023",¥15.00,
1677020,Magirune 2,['win'],"12 Jan, 2023",¥22.00,
2268990,Vega Demo,"['win', 'group_separator']","12 Jan, 2023",Free,
1926370,Yeah！Fighting Girl,['win'],"12 Jan, 2023",¥58.00,
2080010,They Came From the Sky 2,['win'],"12 Jan, 2023",¥42.00,
2262510,Wow I Might Refer To This As Tooting: The Trombone Champ Soundtrack Collection Vol. 1,['music'],"12 Jan, 2023",¥18.00,
1319550,Power of Ten,"['win', 'mac']","12 Jan, 2023",¥48.00,
2221090,Escape of Pig,['win'],"12 Jan, 2023",¥76.00,
2213230,Children of Silentown - Supporter Pack,['win'],"11 Jan, 2023",¥16.00,¥32.00
2245720,Children of Silentown - Soundtrack,['music'],"11 Jan, 2023",,
1108000,Children of Silentown,['win'],"11 Jan, 2023",¥32.00,¥80.00
2226310,Orc Survivors,['win'],"11 Jan, 2023",¥22.00,
2238280,Kandria (Original Game Soundtrack),['music'],"11 Jan, 2023",¥48.00,
2242090,Midnight Alert,"['win', 'mac', 'linux']","11 Jan, 2023",¥15.00,
1166830,Lost Empire 2977,['win'],"11 Jan, 2023",¥58.00,
1261430,Kandria,"['win', 'linux']","11 Jan, 2023",¥70.00,
2233700,Last Night in Zombie Village,['win'],"11 Jan, 2023",¥40.74,¥194.00
2146450,"Car Racing Highway Driving Simulator, real parking driver sim speed traffic deluxe 2023","['win', 'linux']","11 Jan, 2023",¥11.00,
2237760,Block Jumper,['win'],"11 Jan, 2023",¥15.00,
1692290,INHUMAN,['win'],"11 Jan, 2023",¥18.00,
2259050,Valkyrie: Dawn of Ragnarok,['win'],"11 Jan, 2023",¥18.00,
1647420,GROSS,['win'],"11 Jan, 2023",¥44.00,
1907280,Collab Ball,['win'],"11 Jan, 2023",¥15.00,
2265810,Meiro Master Demo,['win'],"11 Jan, 2023",Free,
2258910,Horror Tale 2: Samantha,['win'],"11 Jan, 2023",¥22.00,
2274350,Fantasy Grounds - Pathfinder 2 RPG - Pathfinder Kingmaker Adventure Path,"['win', 'mac']","11 Jan, 2023",¥336.00,
2275520,Fantasy Grounds - Starfinder RPG - Adventure Path #47: Nightmare Scenario (Drift Crashers 2 of 3),"['win', 'mac']","11 Jan, 2023",¥73.60,¥92.00
2254100,ハッカータイピング,['win'],"11 Jan, 2023",¥13.20,
2236920,Save the Earth,['win'],"11 Jan, 2023",Free,
1597460,Fantasia Sango Mysteria,['win'],"11 Jan, 2023",Free,
2255480,Idle Banshee Alliance,['win'],"11 Jan, 2023",¥12.00,
1816570,江湖十一,['win'],"11 Jan, 2023",¥68.00,
2250650,Let's Play Jigsaw Puzzles: Japan,"['win', 'mac']","11 Jan, 2023",¥18.00,
1952930,Soul Wargame,['win'],"11 Jan, 2023",¥42.00,
2275740,Firewall Demo,['win'],"11 Jan, 2023",Free,
2224680,Our Land,['win'],"11 Jan, 2023",¥48.00,
2265250,Songs of the Chalice Demo,['win'],"11 Jan, 2023",Free,
1765010,Darwin's Aquarium,['win'],"11 Jan, 2023",¥58.00,
2256640,Alien Up Demo,['win'],"11 Jan, 2023",Free,
2273130,Inmortuae Metuunt: Rise of The Undead Demo,['win'],"11 Jan, 2023",Free,
1125390,Atrio: The Dark Wild,['win'],"11 Jan, 2023",¥70.00,
2027090,LiMiT's Escape Room Games 2,['win'],"11 Jan, 2023",¥48.00,
2270070,Cyborg Ninja vs. The Third Reich Soundtrack,['music'],"11 Jan, 2023",¥6.00,
2141100,Pushing POPO,['win'],"11 Jan, 2023",Free,
1050260,Isle of Pan,"['win', 'group_separator']","11 Jan, 2023",¥70.00,
1952360,Truck World: Driving School,['win'],"11 Jan, 2023",Free,
2070880,Creative Console,['win'],"10 Jan, 2023",¥22.00,
1381670,Into The Flames - Supporter Pack,['win'],"10 Jan, 2023",¥15.00,
1222300,Into The Flames,['win'],"10 Jan, 2023",¥70.00,
2253780,Scrapyard Arena,['win'],"10 Jan, 2023",¥6.00,
1969060,Path of the Midnight Sun,['win'],"10 Jan, 2023",¥80.00,
2248050,Fantasy Grounds - Arcadia Issue 007,"['win', 'mac']","10 Jan, 2023",¥48.00,
2149510,Fantasy Grounds - Mythos Monsters,"['win', 'mac']","10 Jan, 2023",¥54.00,
2254620,Fantasy Grounds - Arcadia Issue 008,"['win', 'mac']","10 Jan, 2023",¥48.00,
2255710,Fantasy Grounds - Arcadia Issue 009,"['win', 'mac']","10 Jan, 2023",¥48.00,
2231290,Fantasy Grounds - Pathfinder RPG - Pathfinder Flip-Mat: Bigger Island,"['win', 'mac']","10 Jan, 2023",¥76.00,
2240760,Fantasy Grounds - Pathfinder RPG - Pathfinder Flip-Mat: Enormous Forest,"['win', 'mac']","10 Jan, 2023",¥92.00,
2246970,Fantasy Grounds - Pathfinder RPG - Pathfinder Flip-Mat - Classic Theater,"['win', 'mac']","10 Jan, 2023",¥66.00,
2231350,Fantasy Grounds - Pathfinder RPG - Pathfinder Flip-Mat: Jungle Multi-Pack,"['win', 'mac']","10 Jan, 2023",¥92.00,
2231320,Fantasy Grounds - Pathfinder RPG - Pathfinder Flip-Mat: Night of the Gray Death,"['win', 'mac']","10 Jan, 2023",¥58.00,
2220250,Fantasy Grounds - Dwarves of the Underforge,"['win', 'mac']","10 Jan, 2023",¥26.00,
1948540,Exipelago,['win'],"10 Jan, 2023",¥42.00,
2218040,Floppy Disks from Hell Soundtrack,['music'],"10 Jan, 2023",¥11.00,
1585400,Gjallarhorn,['win'],"10 Jan, 2023",¥70.00,
2262960,Artur's Pinball,['win'],"10 Jan, 2023",¥6.00,
1982630,Exorcism Ritual,['win'],"10 Jan, 2023",¥15.00,
1912140,The Dreamland,['win'],"10 Jan, 2023",¥108.00,
2259270,The Dreamland：Free,['win'],"10 Jan, 2023",Free,
2253940,B.C. Bill (C64/Spectrum),['win'],"10 Jan, 2023",¥18.00,
1612520,SmallZ,['win'],"10 Jan, 2023",Free,
1682750,RoguekiniZ,['win'],"10 Jan, 2023",¥46.00,
2261090,三國立志傳,['win'],"10 Jan, 2023",¥49.00,
2257240,Trainz 2022 DLC - The Indian Pacific,"['win', 'mac']","10 Jan, 2023",¥58.00,
2257230,Trainz 2019 DLC - The Indian Pacific,"['win', 'mac']","10 Jan, 2023",¥58.00,
2257250,Trainz Plus DLC - The Indian Pacific,"['win', 'mac']","10 Jan, 2023",¥58.00,
1219790,Intern Pursuit Game,['win'],"10 Jan, 2023",¥15.00,
1035760,Glimmer in Mirror,['win'],"10 Jan, 2023",¥58.00,
2256710,Glimmer in Mirror - Soundtrack,['music'],"10 Jan, 2023",¥15.00,
2244530,Christmas Land: Opposite Worlds,['win'],"10 Jan, 2023",¥11.00,
2262781,The Cenozoic Era - Extra Slots,['win'],"10 Jan, 2023",¥42.00,
2262780,The Cenozoic Era - More Colors,['win'],"10 Jan, 2023",¥42.00,
2230220,Wilderless,"['win', 'mac']","10 Jan, 2023",¥22.00,
2262782,The Cenozoic Era - Backer Edition Color Pack,['win'],"10 Jan, 2023",¥22.00,
2256760,Lichtreich: Willa,['win'],"10 Jan, 2023",Free,
2200670,Forge of Destiny,['win'],"10 Jan, 2023",Free,
2224670,Deceptus Map Pack + Bonus Items,['win'],"10 Jan, 2023",¥12.99,
1970910,Escape Jump,['win'],"10 Jan, 2023",¥15.00,
2203500,Cars vs Train,['win'],"10 Jan, 2023",¥6.00,
2137660,SANRI,['win'],"10 Jan, 2023",¥29.00,
1858750,SpriteMancer,['win'],"10 Jan, 2023",¥92.00,
2260260,Hack and Shoot Heroes,['win'],"10 Jan, 2023",¥11.00,
2120900,Fears to Fathom - Carson House,['win'],"10 Jan, 2023",¥22.00,
2121360,东北之夏,['win'],"9 Jan, 2023",Free,
2270300,ROCK RUSH Demo,"['win', 'mac']","9 Jan, 2023",Free,
2081930,Carlos the Taco,['win'],"9 Jan, 2023",¥3.00,¥15.00
2269390,Luippy Demo,"['win', 'linux']","9 Jan, 2023",Free,
2249730,The Great Artists,['win'],"9 Jan, 2023",¥22.00,
2261500,Shoot! VR,"['win', 'group_separator']","9 Jan, 2023",Free,
1542550,Scrap Riders,['win'],"9 Jan, 2023",¥60.00,
2094390,HELLPIT,['win'],"9 Jan, 2023",¥18.00,
2262400,No Questions Asked Soundtrack,['music'],"9 Jan, 2023",¥6.00,
2259180,No Questions Asked,['win'],"9 Jan, 2023",Free,
2268750,Jianghu Survivor Demo,['win'],"9 Jan, 2023",Free,
2250100,Red Flower,['win'],"9 Jan, 2023",¥3.08,¥11.00
2250110,Blue Sky,['win'],"9 Jan, 2023",¥3.08,¥11.00
2260720,Fast Burger Simulator,['win'],"9 Jan, 2023",¥15.00,
2260230,Midnight Dash,['win'],"9 Jan, 2023",Free,
2227390,Omega Warp Demo,"['win', 'linux']","9 Jan, 2023",Free,
2257530,Love and Sex: Second Base - Supporter Pack,"['win', 'mac', 'linux']","9 Jan, 2023",¥22.00,
2255050,The Sword That Kills Christmas,['win'],"9 Jan, 2023",¥29.00,
2095300,Breakout 13,"['win', 'mac', 'linux']","9 Jan, 2023",¥32.00,
2166190,Juan Sin Miedo,"['win', 'linux']","9 Jan, 2023",¥15.00,
2247270,EXITOR,['win'],"9 Jan, 2023",¥42.00,
1948050,Trainz Plus DLC - Chicago & North Western GE C40-8,"['win', 'mac']","9 Jan, 2023",¥48.00,
1948055,Trainz Plus DLC - Chinese Electric SS4 Locomotive Pack,"['win', 'mac']","9 Jan, 2023",¥62.00,
2265573,Dragon Call - Hachi Tower,['win'],"9 Jan, 2023",¥18.00,
2265570,Dragon Call - Aquarium Tower,['win'],"9 Jan, 2023",¥18.00,
2265572,Dragon Call - Devil Tower,['win'],"9 Jan, 2023",¥18.00,
2265571,Dragon Call - Demon Tower,['win'],"9 Jan, 2023",¥18.00,
512750,One Giant Leap,"['win', 'group_separator']","9 Jan, 2023",¥18.00,
2219640,Kanji Drive,['win'],"9 Jan, 2023",¥26.00,
2110430,after the meteor shower,['win'],"9 Jan, 2023",¥29.00,
2230050,KARAKURI KENGEKI,"['win', 'group_separator']","9 Jan, 2023",¥42.00,
2062840,Animperium,['win'],"9 Jan, 2023",¥6.00,
623340,Stars End,['win'],"9 Jan, 2023",¥38.00,¥76.00
1133520,ICONIC,['win'],"9 Jan, 2023",Free,
1924940,Hexrogue,['win'],"8 Jan, 2023",¥36.00,
2234400,Eleonor's Nightmares,['win'],"8 Jan, 2023",Free,
1851530,MORE ENEMIES,"['win', 'mac']","8 Jan, 2023",Free,
2214570,Adventures of Red and Carmine,['win'],"8 Jan, 2023",¥18.00,
2258420,PINHI!,['win'],"8 Jan, 2023",¥6.00,
2223600,Fantasy Mercenary Wars,['win'],"8 Jan, 2023",,
2219930,Laruaville 4 Christmas Match 3 Puzzle,['win'],"8 Jan, 2023",¥42.00,
2113900,Touge Shakai,['win'],"8 Jan, 2023",¥58.00,
2247450,Seeking Asylum: The Game (DEMO),['win'],"8 Jan, 2023",Free,
2194070,Bloons Bomb Gem 3 Match,"['win', 'mac']","8 Jan, 2023",¥22.00,
2268930,イハナシの魔女 Append,['win'],"8 Jan, 2023",¥33.00,
2181290,Death by Begonia Demo,['win'],"8 Jan, 2023",Free,
2228980,Christmas Cats,['win'],"8 Jan, 2023",¥58.00,
1745000,Fisherman's House,"['win', 'group_separator']","8 Jan, 2023",¥15.00,
2108440,Lawless West,['win'],"7 Jan, 2023",¥28.00,
2157630,Healthy Plane,['win'],"7 Jan, 2023",Free,
1825970,Blockworks,"['win', 'group_separator']","7 Jan, 2023",¥42.00,
2269470,Space Moonshiner Demo,['win'],"7 Jan, 2023",Free,
2220680,丸转三国,['win'],"7 Jan, 2023",Free,
2196230,SlasherRPG,['win'],"7 Jan, 2023",¥66.00,
2074940,Phantom Alchemy ~Silvia's Dynamic Urban Planning~,['win'],"7 Jan, 2023",¥43.00,
2262660,Rogue Ship Demo,['win'],"7 Jan, 2023",Free,
1727550,GRANDMA,['win'],"7 Jan, 2023",Free,
2233740,Caladria Chronicles Volume 2,"['win', 'mac', 'linux']","7 Jan, 2023",¥26.00,
1816070,ILLUMINATI,"['win', 'mac']","7 Jan, 2023",¥92.00,
2249160,September 7th,['win'],"7 Jan, 2023",¥29.00,
2270510,Tennis the Menace Demo,['win'],"7 Jan, 2023",Free,
1619940,Mix-A-Max,['win'],"7 Jan, 2023",¥8.00,
2231730,Stay Still,['win'],"7 Jan, 2023",¥22.00,
2271410,Hoping Forest Demo,['win'],"7 Jan, 2023",Free,
2246120,Coralina,['win'],"7 Jan, 2023",¥11.00,
2255300,The Starving Tournament,['win'],"7 Jan, 2023",Free,
2206770,"Good Pizza, Great Pizza - Cyber Pizzeria Set","['win', 'mac']","7 Jan, 2023",¥35.00,
770810,"Good Pizza, Great Pizza - Cooking Simulator Game","['win', 'mac']","7 Jan, 2023",¥42.00,
2143110,Seven Wonders,['win'],"7 Jan, 2023",¥4.50,¥18.00
2159240,Tribu,['win'],"7 Jan, 2023",¥12.60,¥42.00
2185780,Return to abyss 重返深渊,['win'],"7 Jan, 2023",¥25.00,
2251260,Minion Masters - Furry Fury,"['win', 'mac']","7 Jan, 2023",¥58.00,
2017850,Kit's Quest Demo,"['win', 'mac']","7 Jan, 2023",Free,
2204760,Cat Life,['win'],"7 Jan, 2023",¥29.00,
2024990,Pedigree Tactics,['win'],"7 Jan, 2023",¥22.00,
1042960,We Are The Caretakers,['win'],"7 Jan, 2023",¥70.00,
2233890,Prison Wars,['win'],"7 Jan, 2023",¥6.00,
2246800,Paranormal Files: Price of a Secret Collector's Edition,['win'],"7 Jan, 2023",¥56.00,
1960060,Faith & Shield:4044 Tower Defense,['win'],"7 Jan, 2023",¥22.00,
2186670,System Escape,"['win', 'linux', 'group_separator']","7 Jan, 2023",¥18.00,
2183730,The Gravehouse,['win'],"7 Jan, 2023",¥42.00,
2240130,Towering,"['win', 'mac']","7 Jan, 2023",¥11.00,
2237510,Polarize,['win'],"7 Jan, 2023",¥42.00,
2268970,Underworld Idle - Extra Tokens,['win'],"6 Jan, 2023",¥136.00,
1817110,Isaiah 188,['win'],"6 Jan, 2023",¥90.00,
1404850,Luck be a Landlord,"['win', 'mac', 'linux']","6 Jan, 2023",¥42.00,
2258110,Sphere Game Legendary,['win'],"6 Jan, 2023",¥11.00,
2234190,Artificial Wallpaper,['win'],"6 Jan, 2023",¥15.00,
2211440,Vampire Tourist,['win'],"6 Jan, 2023",¥22.00,
2263270,Sinister Sacrifice Demo,['win'],"6 Jan, 2023",Free,
2232840,Garten of Banban,['win'],"6 Jan, 2023",Free,
1859490,Planet TD,['win'],"6 Jan, 2023",¥15.00,
2232410,Sackboy™: A Big Adventure - Monkey King Costume,['win'],"6 Jan, 2023",Free,
2228040,Legacy Of The Pact,['win'],"6 Jan, 2023",¥22.00,
2229990,DARK NIGHT WITH FLOPPA,['win'],"6 Jan, 2023",¥6.00,
2117440,Lollypop,['win'],"6 Jan, 2023",¥29.00,
2202023,Train Simulator: Bernina Pass Scenario Pack 01,['win'],"6 Jan, 2023",¥42.00,
2226830,Royale Battle: Warzone,['win'],"6 Jan, 2023",¥29.00,
2224920,Evacuation,['win'],"6 Jan, 2023",Free,
2254780,We're Party Together!,['win'],"6 Jan, 2023",Free,
2260420,Mushroom Agent,['win'],"6 Jan, 2023",¥8.40,¥168.00
2223640,"Towers, Turrets, Turtles",['win'],"6 Jan, 2023",¥18.00,
2203540,Escape From School : F.E.L.I.C,['win'],"6 Jan, 2023",¥18.00,
2142800,Maskonauts: Chat'Attack Soundtrack,['music'],"6 Jan, 2023",¥15.00,
2236080,1941 - Operation Barbarossa,['win'],"6 Jan, 2023",¥22.00,
2234000,Dawn of Griseo,['win'],"6 Jan, 2023",Free,
2261410,Bargain Blocz,['win'],"6 Jan, 2023",¥6.00,
2231160,The Past,['win'],"6 Jan, 2023",¥15.00,
1951850,Fluff,"['win', 'linux']","6 Jan, 2023",¥11.00,
2193970,DanceXR Pure,"['win', 'mac', 'group_separator']","6 Jan, 2023",¥92.00,
2212542,Super Jigsaw Puzzle: Generations - Paintings 2,['win'],"6 Jan, 2023",¥22.00,
2267130,Deltatile Demo,"['win', 'mac']","6 Jan, 2023",Free,
2224850,EMPTY SHELL: PROLOGUE,['win'],"6 Jan, 2023",Free,
2226140,Crypt Architect,"['win', 'linux']","6 Jan, 2023",¥42.00,
2000560,Shori Conquest,['win'],"6 Jan, 2023",¥18.00,
2253680,Nature,['win'],"6 Jan, 2023",¥11.00,
2252170,World Soccer Kid,['win'],"6 Jan, 2023",¥11.00,
1867640,观星VR / Oriental stars,"['win', 'group_separator']","6 Jan, 2023",¥29.00,
2271340,ComputerKeyboard Demo,['win'],"6 Jan, 2023",Free,
2266860,Logic - Keypad Demo,['win'],"6 Jan, 2023",Free,
1919540,The Lost Condor - Walking Simulator,['win'],"6 Jan, 2023",¥15.40,¥22.00
2205290,流光易逝的夏末 - Fleeting Summer's End,"['win', 'mac']","6 Jan, 2023",¥12.75,
2127590,Lost In The Backrooms,['win'],"6 Jan, 2023",¥22.00,
1825930,孤岛海妖 The Sea-demon,['win'],"6 Jan, 2023",¥36.00,
2266950,Angel Legion-DLC Cute Regular(Red),"['win', 'mac']","6 Jan, 2023",¥22.00,
2267640,At the dream end Demo,['win'],"6 Jan, 2023",Free,
2258760,Sacred Earth - Alternative Soundtrack,['music'],"6 Jan, 2023",¥26.00,
2257360,Sacred Earth - Alternative,['win'],"6 Jan, 2023",Free,
2247240,Tanks+: new era,['win'],"6 Jan, 2023",¥42.00,
2180060,Trouble in Tornado Town,"['win', 'mac']","6 Jan, 2023",¥22.00,
2129150,Horror Tale 1: Kidnapper,['win'],"6 Jan, 2023",¥22.00,
2232350,SHATTER,['win'],"6 Jan, 2023",¥22.00,
2241200,Dyztopia: Post-Human RPG,"['win', 'linux']","6 Jan, 2023",¥42.00,
2154790,SEKISAI puzzle action,['win'],"6 Jan, 2023",¥36.00,
2202910,Shadow Lens,['win'],"6 Jan, 2023",¥6.00,
2220050,我在终点线等你 Demo,['win'],"6 Jan, 2023",Free,
2027820,Art Girl 2,['win'],"6 Jan, 2023",¥22.00,
2265100,Otherworld Legends - Ruthven,['win'],"6 Jan, 2023",¥12.00,
2265101,Otherworld Legends - Aigneis,['win'],"6 Jan, 2023",¥12.00,
2265102,Otherworld Legends - Skin : Xandu Epsilon,['win'],"6 Jan, 2023",¥18.00,
2265103,Otherworld Legends - Skin : Golgoth Zeta,['win'],"6 Jan, 2023",¥18.00,
2265104,Otherworld Legends - Skin : Asurendran Might,['win'],"6 Jan, 2023",¥18.00,
2120670,诡仙志异,['win'],"6 Jan, 2023",¥11.00,
1537910,Chaos Galaxy 2,['win'],"6 Jan, 2023",¥58.00,
1364760,COTTOn Rock'n'Roll -SUPERLATIVE NIGHT DREAMS-,['win'],"6 Jan, 2023",¥92.00,
2208550,God Souls：Esther:Nightdress Fashion,['win'],"6 Jan, 2023",¥21.00,
1262060,Battle Ram,['win'],"6 Jan, 2023",¥108.00,
2088160,天外武林 (Traveler of Wuxia),['win'],"6 Jan, 2023",¥68.00,
1855180,TBTE - The Button Tycoon Experience,['win'],"6 Jan, 2023",¥22.00,
2232950,Bobo The Cat,['win'],"6 Jan, 2023",Free,
2254020,Take Care VR,"['win', 'group_separator']","6 Jan, 2023",¥22.00,
2260780,Age of Gladiators Reforged Demo,"['win', 'linux']","6 Jan, 2023",Free,
2151950,Voice of the Wizard by Brett Farkas,"['win', 'mac', 'linux']","6 Jan, 2023",Free,
2207590,Exorcist 2: Crow Magic,['win'],"6 Jan, 2023",¥26.00,
1253410,Hero Team,['win'],"6 Jan, 2023",Free,
2248880,The Cullfield Ritual,['win'],"6 Jan, 2023",¥18.00,
2235620,Lobby Cam by Bryn Oh,['win'],"6 Jan, 2023",Free,
2255520,Hero Team: Ultra Skin 'Charcoal',['win'],"6 Jan, 2023",¥22.00,
2254370,Hero Team: Ultra Skin 'Daylight',['win'],"6 Jan, 2023",¥22.00,
2255660,Hero Team: Dice Skin 'Pixel',['win'],"6 Jan, 2023",¥22.00,
2255620,Hero Team: Dice Skin 'Camo',['win'],"6 Jan, 2023",¥22.00,
2255580,Hero Team: Dice Skin 'Cherry',['win'],"6 Jan, 2023",¥22.00,
2255540,Hero Team: Ultra Skin 'Matrix',['win'],"6 Jan, 2023",¥22.00,
2213290,Asunder,['win'],"6 Jan, 2023",¥76.00,
2152280,Galaxy escape Demo,['win'],"6 Jan, 2023",Free,
2126590,Brichi Quest,"['win', 'linux']","6 Jan, 2023",¥22.00,
2254550,2032: A New Threat,['win'],"6 Jan, 2023",¥15.00,
2050350,OutWave Soundtrack,['music'],"6 Jan, 2023",¥6.00,
2050310,OutWave: Retro chase,"['win', 'mac', 'linux']","6 Jan, 2023",¥6.00,
